Table 1
State,County,Studio,1 Bedroom,2 Bedroom,3 Bedroom,4 Bedroom
Texas,Nolan,$ 540,$ 559,$ 737,"$ 1,052","$ 1,276"
Texas,Nueces,$ 784,$ 864,"$ 1,079","$ 1,428","$ 1,702"
Texas,Ochiltree,$ 564,$ 610,$ 769,$ 984,"$ 1,137"
Texas,Oldham,$ 712,$ 798,"$ 1,025","$ 1,275","$ 1,591"
Texas,Orange,$ 661,$ 708,$ 880,"$ 1,145","$ 1,205"
Texas,Palo Pinto,$ 559,$ 630,$ 796,"$ 1,077","$ 1,251"
Texas,Panola,$ 574,$ 594,$ 783,$ 974,"$ 1,080"
Texas,Parker,$ 901,"$ 1,021","$ 1,242","$ 1,661","$ 2,077"
Texas,Parmer,$ 538,$ 644,$ 734,$ 976,"$ 1,129"
Texas,Pecos,$ 594,$ 734,$ 898,"$ 1,264","$ 1,555"
Texas,Polk,$ 536,$ 656,$ 757,"$ 1,065","$ 1,098"
Texas,Potter,$ 629,$ 705,$ 906,"$ 1,236","$ 1,406"
Texas,Presidio,$ 538,$ 582,$ 734,"$ 1,050","$ 1,085"
Texas,Rains,$ 538,$ 623,$ 734,"$ 1,015","$ 1,085"
Texas,Randall,$ 629,$ 705,$ 906,"$ 1,236","$ 1,406"
Texas,Reagan,$ 714,$ 773,$ 974,"$ 1,211","$ 1,440"
Texas,Real,$ 628,$ 679,$ 856,"$ 1,152","$ 1,266"
Texas,Red River,$ 538,$ 557,$ 734,$ 913,"$ 1,085"
Texas,Reeves,$ 578,$ 691,$ 788,"$ 1,127","$ 1,165"
Texas,Refugio,$ 555,$ 664,$ 757,$ 942,"$ 1,199"
Texas,Roberts,$ 580,$ 628,$ 791,"$ 1,044","$ 1,170"
Texas,Robertson,$ 686,$ 774,$ 909,"$ 1,301","$ 1,574"
Texas,Rockwall,"$ 1,029","$ 1,134","$ 1,352","$ 1,746","$ 2,309"
Texas,Runnels,$ 547,$ 566,$ 746,$ 928,"$ 1,012"
Texas,Rusk,$ 547,$ 575,$ 754,$ 959,"$ 1,208"
Texas,Sabine,$ 538,$ 644,$ 734,"$ 1,050","$ 1,085"
Texas,San Augustine,$ 562,$ 582,$ 767,$ 954,"$ 1,134"
Texas,San Jacinto,$ 538,$ 582,$ 734,$ 992,$ 995
Texas,San Patricio,$ 784,$ 864,"$ 1,079","$ 1,428","$ 1,702"
Texas,San Saba,$ 538,$ 557,$ 734,$ 918,"$ 1,085"
Texas,Schleicher,$ 580,$ 628,$ 791,"$ 1,044","$ 1,170"
Texas,Scurry,$ 643,$ 702,$ 877,"$ 1,107","$ 1,400"
Texas,Shackelford,$ 538,$ 582,$ 734,$ 969,"$ 1,085"
Texas,Shelby,$ 538,$ 557,$ 734,$ 978,"$ 1,271"
Texas,Sherman,$ 538,$ 644,$ 734,"$ 1,050","$ 1,137"
Texas,Smith,$ 897,$ 899,"$ 1,085","$ 1,363","$ 1,774"
Texas,Somervell,$ 665,$ 738,$ 889,"$ 1,272","$ 1,508"
Texas,Starr,$ 538,$ 587,$ 734,$ 940,"$ 1,085"
Texas,Stephens,$ 538,$ 590,$ 734,"$ 1,050","$ 1,085"
Texas,Sterling,$ 580,$ 628,$ 791,"$ 1,044","$ 1,170"
Texas,Stonewall,$ 580,$ 628,$ 791,"$ 1,044","$ 1,170"
Texas,Sutton,$ 538,$ 644,$ 734,$ 969,"$ 1,085"
Texas,Swisher,$ 538,$ 557,$ 734,$ 992,$ 995
Texas,Tarrant,$ 901,"$ 1,021","$ 1,242","$ 1,661","$ 2,077"
Texas,Taylor,$ 707,$ 733,$ 955,"$ 1,285","$ 1,639"
Texas,Terrell,$ 622,$ 673,$ 848,"$ 1,119","$ 1,254"
Texas,Terry,$ 538,$ 557,$ 734,$ 992,$ 995
Texas,Throckmorton,$ 538,$ 582,$ 734,"$ 1,050","$ 1,085"
Texas,Titus,$ 542,$ 582,$ 734,$ 929,"$ 1,248"
Texas,Tom Green,$ 647,$ 762,$ 980,"$ 1,297","$ 1,572"
Texas,Travis,"$ 1,059","$ 1,212","$ 1,434","$ 1,848","$ 2,207"
Texas,Trinity,$ 613,$ 634,$ 836,"$ 1,040","$ 1,280"
Texas,Tyler,$ 538,$ 644,$ 734,$ 961,"$ 1,129"
Texas,Upshur,$ 603,$ 721,$ 850,"$ 1,152","$ 1,351"
Texas,Upton,$ 538,$ 644,$ 734,$ 975,"$ 1,085"
Texas,Uvalde,$ 629,$ 644,$ 734,$ 913,"$ 1,271"
Texas,Val Verde,$ 600,$ 604,$ 796,"$ 1,075","$ 1,079"
Texas,Van Zandt,$ 587,$ 608,$ 801,"$ 1,146","$ 1,171"
Texas,Victoria,$ 723,$ 837,"$ 1,033","$ 1,333","$ 1,473"
Texas,Walker,$ 641,$ 793,$ 971,"$ 1,208","$ 1,681"
Texas,Waller,$ 908,$ 983,"$ 1,176","$ 1,576","$ 2,010"
Texas,Ward,$ 615,$ 636,$ 838,"$ 1,095","$ 1,239"
Texas,Washington,$ 718,$ 767,$ 891,"$ 1,123","$ 1,428"
Texas,Webb,$ 730,$ 735,$ 915,"$ 1,199","$ 1,351"
Texas,Wharton,$ 566,$ 657,$ 772,"$ 1,045","$ 1,337"
Texas,Wheeler,$ 538,$ 603,$ 734,$ 933,"$ 1,089"
Texas,Wichita,$ 585,$ 656,$ 832,"$ 1,136","$ 1,346"
Texas,Wilbarger,$ 538,$ 608,$ 734,$ 927,"$ 1,085"
Texas,Willacy,$ 553,$ 557,$ 734,$ 945,$ 995
Texas,Williamson,"$ 1,059","$ 1,212","$ 1,434","$ 1,848","$ 2,207"
Texas,Wilson,$ 761,$ 912,"$ 1,114","$ 1,446","$ 1,793"
Texas,Winkler,$ 538,$ 582,$ 734,"$ 1,050","$ 1,085"
Texas,Wise,$ 932,$ 954,"$ 1,087","$ 1,401","$ 1,496"
Texas,Wood,$ 589,$ 609,$ 803,"$ 1,032","$ 1,195"
Texas,Yoakum,$ 545,$ 652,$ 743,$ 924,"$ 1,099"
Texas,Young,$ 538,$ 572,$ 734,$ 986,"$ 1,085"
Texas,Zapata,$ 538,$ 624,$ 734,"$ 1,000","$ 1,085"
Texas,Zavala,$ 538,$ 640,$ 734,$ 913,"$ 1,085"
Utah,Beaver,$ 519,$ 581,$ 734,$ 992,"$ 1,271"
Utah,Box Elder,$ 561,$ 599,$ 789,"$ 1,072","$ 1,254"
Utah,Cache,$ 516,$ 618,$ 782,"$ 1,119","$ 1,354"
Utah,Carbon,$ 514,$ 581,$ 734,$ 993,"$ 1,271"
Utah,Daggett,$ 562,$ 629,$ 795,"$ 1,046","$ 1,291"
Utah,Davis,$ 721,$ 812,"$ 1,021","$ 1,432","$ 1,707"
Utah,Duchesne,$ 583,$ 647,$ 824,"$ 1,094","$ 1,357"
Utah,Emery,$ 519,$ 644,$ 734,$ 914,$ 995
Utah,Garfield,$ 519,$ 581,$ 734,$ 991,"$ 1,102"
Utah,Grand,$ 573,$ 615,$ 810,"$ 1,159","$ 1,315"
Utah,Iron,$ 484,$ 643,$ 734,"$ 1,023","$ 1,265"
Utah,Juab,$ 776,$ 827,$ 943,"$ 1,350","$ 1,633"
Utah,Kane,$ 648,$ 725,$ 916,"$ 1,187","$ 1,242"
Utah,Millard,$ 519,$ 644,$ 734,$ 986,"$ 1,271"
Utah,Morgan,$ 721,$ 812,"$ 1,021","$ 1,432","$ 1,707"
Utah,Piute,$ 519,$ 581,$ 734,"$ 1,050","$ 1,192"
Utah,Rich,$ 562,$ 629,$ 795,"$ 1,046","$ 1,291"
Utah,Salt Lake,$ 829,"$ 1,001","$ 1,204","$ 1,690","$ 1,892"
Utah,San Juan,$ 629,$ 644,$ 734,$ 917,"$ 1,012"
Utah,Sanpete,$ 537,$ 576,$ 759,$ 944,"$ 1,062"
Utah,Sevier,$ 519,$ 557,$ 734,$ 990,"$ 1,111"
Utah,Summit,$ 872,"$ 1,002","$ 1,321","$ 1,643","$ 2,216"
Utah,Tooele,$ 690,$ 769,$ 962,"$ 1,350","$ 1,666"
Utah,Uintah,$ 599,$ 732,$ 908,"$ 1,245","$ 1,442"
Utah,Utah,$ 776,$ 827,$ 943,"$ 1,350","$ 1,633"
Utah,Wasatch,$ 820,$ 879,"$ 1,159","$ 1,539","$ 1,937"
Utah,Washington,$ 751,$ 781,$ 970,"$ 1,388","$ 1,679"
Utah,Wayne,$ 519,$ 634,$ 734,$ 913,"$ 1,192"
Utah,Weber,$ 721,$ 812,"$ 1,021","$ 1,432","$ 1,707"
Vermont,Addison,$ 751,$ 846,"$ 1,058","$ 1,322","$ 1,435"
Vermont,Bennington,$ 710,$ 819,$ 940,"$ 1,270","$ 1,275"
Vermont,Chittenden,$ 764,$ 779,$ 918,"$ 1,252","$ 1,378"
Vermont,Essex,"$ 1,091","$ 1,265","$ 1,628","$ 2,025","$ 2,208"
Vermont,Franklin,"$ 1,091","$ 1,265","$ 1,628","$ 2,025","$ 2,208"
Vermont,Grand Isle,"$ 1,091","$ 1,265","$ 1,628","$ 2,025","$ 2,208"
Vermont,Orange,$ 740,$ 745,$ 982,"$ 1,250","$ 1,352"
Vermont,Rutland,$ 764,$ 779,$ 918,"$ 1,252","$ 1,378"
Vermont,Washington,$ 740,$ 745,$ 982,"$ 1,250","$ 1,352"
Vermont,Windham,$ 697,$ 798,$ 993,"$ 1,235","$ 1,347"
Vermont,Windsor,$ 715,$ 837,"$ 1,007","$ 1,416","$ 1,441"
Virginia,Accomack,$ 481,$ 602,$ 713,$ 947,$ 967
Virginia,Albemarle,$ 949,"$ 1,077","$ 1,266","$ 1,575","$ 1,965"
Virginia,Alleghany,$ 495,$ 558,$ 735,$ 958,"$ 1,142"
Virginia,Amelia,$ 993,"$ 1,020","$ 1,163","$ 1,538","$ 1,840"
Virginia,Amherst,$ 633,$ 660,$ 784,"$ 1,053","$ 1,241"
Virginia,Appomattox,$ 633,$ 660,$ 784,"$ 1,053","$ 1,241"
Virginia,Arlington,"$ 1,513","$ 1,548","$ 1,765","$ 2,263","$ 2,742"
Virginia,Augusta,$ 690,$ 695,$ 910,"$ 1,239","$ 1,416"
Virginia,Bath,$ 475,$ 559,$ 705,$ 937,"$ 1,041"
Virginia,Bedford,$ 633,$ 660,$ 784,"$ 1,053","$ 1,241"
Virginia,Bland,$ 472,$ 556,$ 701,$ 950,"$ 1,035"
Virginia,Botetourt,$ 641,$ 743,$ 941,"$ 1,268","$ 1,387"
Virginia,Brunswick,$ 499,$ 561,$ 739,$ 921,"$ 1,031"
Virginia,Buchanan,$ 601,$ 615,$ 701,$ 880,$ 951
Virginia,Buckingham,$ 564,$ 652,$ 743,"$ 1,007","$ 1,140"
Virginia,Campbell,$ 633,$ 660,$ 784,"$ 1,053","$ 1,241"
Virginia,Caroline,$ 993,"$ 1,020","$ 1,163","$ 1,538","$ 1,840"
Virginia,Carroll,$ 472,$ 615,$ 701,$ 947,$ 966
Virginia,Charles City,$ 993,"$ 1,020","$ 1,163","$ 1,538","$ 1,840"
Virginia,Charlotte,$ 472,$ 556,$ 701,$ 913,$ 951
Virginia,Chesterfield,$ 993,"$ 1,020","$ 1,163","$ 1,538","$ 1,840"
Virginia,Clarke,"$ 1,513","$ 1,548","$ 1,765","$ 2,263","$ 2,742"
Virginia,Craig,$ 641,$ 743,$ 941,"$ 1,268","$ 1,387"
Virginia,Culpeper,$ 788,$ 794,"$ 1,046","$ 1,439","$ 1,811"
Virginia,Cumberland,$ 626,$ 737,$ 929,"$ 1,156","$ 1,372"
Virginia,Dickenson,$ 472,$ 615,$ 701,$ 911,"$ 1,138"
Virginia,Dinwiddie,$ 993,"$ 1,020","$ 1,163","$ 1,538","$ 1,840"
Virginia,Essex,$ 603,$ 697,$ 895,"$ 1,113","$ 1,321"
Virginia,Fairfax,"$ 1,513","$ 1,548","$ 1,765","$ 2,263","$ 2,742"
Virginia,Fauquier,"$ 1,513","$ 1,548","$ 1,765","$ 2,263","$ 2,742"
Virginia,Floyd,$ 601,$ 615,$ 701,"$ 1,003","$ 1,214"
Virginia,Fluvanna,$ 949,"$ 1,077","$ 1,266","$ 1,575","$ 1,965"
Virginia,Franklin,$ 575,$ 618,$ 815,"$ 1,014","$ 1,127"
Virginia,Frederick,$ 814,$ 819,"$ 1,064","$ 1,399","$ 1,814"
Virginia,Giles,$ 504,$ 655,$ 747,$ 982,"$ 1,099"
Virginia,Gloucester,$ 960,$ 972,"$ 1,147","$ 1,618","$ 1,986"
Virginia,Goochland,$ 993,"$ 1,020","$ 1,163","$ 1,538","$ 1,840"
Virginia,Grayson,$ 472,$ 615,$ 701,$ 954,$ 957
Virginia,Greene,$ 949,"$ 1,077","$ 1,266","$ 1,575","$ 1,965"
Virginia,Greensville,$ 525,$ 592,$ 780,"$ 1,054","$ 1,058"
Virginia,Halifax,$ 472,$ 532,$ 701,$ 901,$ 951
Virginia,Hanover,$ 993,"$ 1,020","$ 1,163","$ 1,538","$ 1,840"
Virginia,Henrico,$ 993,"$ 1,020","$ 1,163","$ 1,538","$ 1,840"
Virginia,Henry,$ 528,$ 532,$ 701,$ 915,"$ 1,000"
Virginia,Highland,$ 472,$ 556,$ 701,$ 932,"$ 1,035"
Virginia,Isle of Wight,$ 960,$ 972,"$ 1,147","$ 1,618","$ 1,986"
Virginia,James City,$ 960,$ 972,"$ 1,147","$ 1,618","$ 1,986"
Virginia,King and Queen,$ 538,$ 635,$ 797,"$ 1,068","$ 1,197"
Virginia,King George,$ 723,$ 846,"$ 1,073","$ 1,536","$ 1,584"
Virginia,King William,$ 993,"$ 1,020","$ 1,163","$ 1,538","$ 1,840"
Virginia,Lancaster,$ 640,$ 753,$ 950,"$ 1,182","$ 1,288"
Virginia,Lee,$ 472,$ 599,$ 701,$ 899,"$ 1,013"
Virginia,Loudoun,"$ 1,513","$ 1,548","$ 1,765","$ 2,263","$ 2,742"
Virginia,Louisa,$ 613,$ 799,$ 911,"$ 1,238","$ 1,577"
Virginia,Lunenburg,$ 472,$ 615,$ 701,$ 970,"$ 1,214"
Virginia,Madison,$ 621,$ 700,$ 922,"$ 1,147","$ 1,361"
Virginia,Mathews,$ 960,$ 972,"$ 1,147","$ 1,618","$ 1,986"
Virginia,Mecklenburg,$ 485,$ 632,$ 720,$ 958,"$ 1,083"
Virginia,Middlesex,$ 617,$ 727,$ 917,"$ 1,141","$ 1,354"
Virginia,Montgomery,$ 795,$ 858,$ 978,"$ 1,400","$ 1,693"
Virginia,Nelson,$ 949,"$ 1,077","$ 1,266","$ 1,575","$ 1,965"
Virginia,New Kent,$ 993,"$ 1,020","$ 1,163","$ 1,538","$ 1,840"
Virginia,Northampton,$ 541,$ 704,$ 803,"$ 1,098","$ 1,118"
Virginia,Northumberland,$ 534,$ 629,$ 793,"$ 1,135","$ 1,171"
Virginia,Nottoway,$ 510,$ 664,$ 757,"$ 1,051","$ 1,231"
Virginia,Orange,$ 720,$ 725,$ 903,"$ 1,261","$ 1,377"
Virginia,Page,$ 493,$ 604,$ 732,$ 938,"$ 1,184"
Virginia,Patrick,$ 472,$ 615,$ 701,$ 923,"$ 1,097"
Virginia,Pittsylvania,$ 470,$ 532,$ 701,$ 926,"$ 1,065"
Virginia,Powhatan,$ 993,"$ 1,020","$ 1,163","$ 1,538","$ 1,840"
Virginia,Prince Edward,$ 593,$ 668,$ 881,"$ 1,096","$ 1,301"
Virginia,Prince George,$ 993,"$ 1,020","$ 1,163","$ 1,538","$ 1,840"
Virginia,Prince William,"$ 1,513","$ 1,548","$ 1,765","$ 2,263","$ 2,742"
Virginia,Pulaski,$ 618,$ 631,$ 721,"$ 1,005","$ 1,191"
Virginia,Rappahannock,$ 921,$ 942,"$ 1,074","$ 1,433","$ 1,664"
Virginia,Richmond,$ 580,$ 653,$ 861,"$ 1,081","$ 1,271"
Virginia,Roanoke,$ 641,$ 743,$ 941,"$ 1,268","$ 1,387"
Virginia,Rockbridge,$ 508,$ 620,$ 770,"$ 1,029","$ 1,049"
Virginia,Rockingham,$ 699,$ 703,$ 927,"$ 1,207","$ 1,605"
Virginia,Russell,$ 472,$ 532,$ 701,$ 872,$ 951
Virginia,Scott,$ 513,$ 533,$ 701,$ 916,"$ 1,008"
Virginia,Shenandoah,$ 544,$ 629,$ 824,"$ 1,179","$ 1,346"
Virginia,Smyth,$ 472,$ 562,$ 701,$ 896,"$ 1,113"
Virginia,Southampton,$ 563,$ 690,$ 786,"$ 1,096","$ 1,361"
Virginia,Spotsylvania,"$ 1,513","$ 1,548","$ 1,765","$ 2,263","$ 2,742"
Virginia,Stafford,"$ 1,513","$ 1,548","$ 1,765","$ 2,263","$ 2,742"
Virginia,Surry,$ 483,$ 569,$ 717,"$ 1,026","$ 1,241"
Virginia,Sussex,$ 993,"$ 1,020","$ 1,163","$ 1,538","$ 1,840"
Virginia,Tazewell,$ 472,$ 558,$ 701,$ 872,"$ 1,160"
Virginia,Warren,$ 960,$ 972,"$ 1,147","$ 1,618","$ 1,986"
Virginia,Washington,$ 676,$ 777,"$ 1,024","$ 1,376","$ 1,773"
Virginia,Westmoreland,$ 513,$ 533,$ 701,$ 916,"$ 1,008"
Virginia,Wise,$ 589,$ 663,$ 874,"$ 1,251","$ 1,513"
Virginia,Wythe,$ 472,$ 532,$ 701,$ 912,$ 951
Virginia,York,$ 472,$ 546,$ 701,$ 872,"$ 1,083"
Virginia,Alexandria City,$ 960,$ 972,"$ 1,147","$ 1,618","$ 1,986"
Washington,Adams,$ 608,$ 683,$ 778,"$ 1,056","$ 1,347"
Washington,Asotin,$ 584,$ 672,$ 885,"$ 1,223","$ 1,468"
Washington,Benton,$ 678,$ 824,"$ 1,019","$ 1,378","$ 1,721"
Washington,Chelan,$ 734,$ 866,"$ 1,107","$ 1,511","$ 1,735"
Washington,Clallam,$ 684,$ 786,"$ 1,036","$ 1,468","$ 1,597"
Washington,Clark,"$ 1,245","$ 1,331","$ 1,536","$ 2,193","$ 2,657"
Washington,Columbia,$ 685,$ 788,"$ 1,038","$ 1,298","$ 1,517"
Washington,Cowlitz,$ 676,$ 774,"$ 1,020","$ 1,460","$ 1,721"
Washington,Douglas,$ 734,$ 866,"$ 1,107","$ 1,511","$ 1,735"
Washington,Ferry,$ 513,$ 590,$ 777,"$ 1,112","$ 1,313"
Washington,Franklin,$ 678,$ 824,"$ 1,019","$ 1,378","$ 1,721"
Washington,Garfield,$ 484,$ 644,$ 734,"$ 1,025","$ 1,240"
Washington,Grant,$ 534,$ 655,$ 810,"$ 1,159","$ 1,281"
Washington,Grays Harbor,$ 541,$ 653,$ 820,"$ 1,174","$ 1,420"
Washington,Island,$ 847,$ 853,"$ 1,091","$ 1,561","$ 1,889"
Washington,Jefferson,$ 638,$ 771,$ 964,"$ 1,380","$ 1,663"
Washington,King,"$ 1,523","$ 1,599","$ 1,906","$ 2,694","$ 3,172"
Washington,Kitsap,$ 976,"$ 1,141","$ 1,479","$ 2,074","$ 2,397"
Washington,Kittitas,$ 642,$ 738,$ 973,"$ 1,392","$ 1,685"
Washington,Klickitat,$ 684,$ 688,$ 907,"$ 1,286","$ 1,317"
Washington,Lewis,$ 606,$ 711,$ 918,"$ 1,233","$ 1,491"
Washington,Lincoln,$ 484,$ 557,$ 734,$ 998,"$ 1,271"
Washington,Mason,$ 660,$ 825,$ 949,"$ 1,297","$ 1,373"
Washington,Okanogan,$ 540,$ 660,$ 818,"$ 1,162","$ 1,410"
Washington,Pacific,$ 571,$ 656,$ 865,"$ 1,192","$ 1,238"
Washington,Pend Oreille,$ 646,$ 730,$ 962,"$ 1,230","$ 1,452"
Washington,Pierce,"$ 1,011","$ 1,126","$ 1,461","$ 2,091","$ 2,530"
Washington,San Juan,$ 802,$ 923,"$ 1,216","$ 1,645","$ 2,007"
Washington,Skagit,$ 839,$ 974,"$ 1,225","$ 1,753","$ 2,095"
Washington,Skamania,"$ 1,245","$ 1,331","$ 1,536","$ 2,193","$ 2,657"
Washington,Snohomish,"$ 1,523","$ 1,599","$ 1,906","$ 2,694","$ 3,172"
Washington,Spokane,$ 674,$ 774,"$ 1,007","$ 1,441","$ 1,718"
Washington,Stevens,$ 570,$ 637,$ 836,"$ 1,196","$ 1,447"
Washington,Thurston,"$ 1,021","$ 1,026","$ 1,241","$ 1,776","$ 2,149"
Washington,Wahkiakum,$ 507,$ 583,$ 768,"$ 1,099","$ 1,297"
Washington,Walla Walla,$ 728,$ 837,"$ 1,103","$ 1,579","$ 1,628"
Washington,Whatcom,$ 907,$ 972,"$ 1,245","$ 1,782","$ 2,156"
Washington,Whitman,$ 602,$ 692,$ 872,"$ 1,248","$ 1,510"
Washington,Yakima,$ 722,$ 792,"$ 1,044","$ 1,468","$ 1,595"
West Virginia,Barbour,$ 577,$ 585,$ 676,$ 854,"$ 1,002"
West Virginia,Berkeley,$ 719,$ 723,$ 917,"$ 1,204","$ 1,588"
West Virginia,Boone,$ 461,$ 593,$ 676,$ 901,"$ 1,027"
West Virginia,Braxton,$ 577,$ 593,$ 676,$ 898,"$ 1,061"
West Virginia,Brooke,$ 511,$ 576,$ 734,$ 960,"$ 1,051"
West Virginia,Cabell,$ 553,$ 652,$ 791,"$ 1,063","$ 1,213"
West Virginia,Calhoun,$ 546,$ 550,$ 676,$ 841,$ 980
West Virginia,Clay,$ 534,$ 664,$ 805,"$ 1,022","$ 1,137"
West Virginia,Doddridge,$ 601,$ 605,$ 744,$ 927,"$ 1,079"
West Virginia,Fayette,$ 522,$ 566,$ 676,$ 913,$ 917
West Virginia,Gilmer,$ 539,$ 543,$ 676,$ 841,$ 917
West Virginia,Grant,$ 577,$ 593,$ 676,$ 925,"$ 1,046"
West Virginia,Greenbrier,$ 590,$ 593,$ 722,$ 956,"$ 1,088"
West Virginia,Hampshire,$ 814,$ 819,"$ 1,064","$ 1,399","$ 1,814"
West Virginia,Hancock,$ 511,$ 576,$ 734,$ 960,"$ 1,051"
West Virginia,Hardy,$ 520,$ 523,$ 676,$ 944,"$ 1,170"
West Virginia,Harrison,$ 611,$ 615,$ 783,$ 984,"$ 1,156"
West Virginia,Jackson,$ 577,$ 593,$ 676,$ 947,"$ 1,046"
West Virginia,Jefferson,$ 789,$ 794,$ 932,"$ 1,334","$ 1,614"
West Virginia,Kanawha,$ 534,$ 664,$ 805,"$ 1,022","$ 1,137"
West Virginia,Lewis,$ 574,$ 577,$ 725,$ 902,"$ 1,052"
West Virginia,Lincoln,$ 495,$ 571,$ 686,$ 865,"$ 1,035"
West Virginia,Logan,$ 577,$ 587,$ 676,$ 894,"$ 1,055"
West Virginia,McDowell,$ 597,$ 601,$ 792,$ 985,"$ 1,192"
West Virginia,Marion,$ 550,$ 570,$ 740,$ 952,"$ 1,134"
West Virginia,Marshall,$ 544,$ 547,$ 685,$ 925,$ 929
West Virginia,Mason,$ 577,$ 593,$ 676,$ 841,$ 992
West Virginia,Mercer,$ 446,$ 553,$ 676,$ 901,"$ 1,003"
West Virginia,Mineral,$ 499,$ 587,$ 734,$ 965,"$ 1,223"
West Virginia,Mingo,$ 510,$ 513,$ 676,$ 841,$ 936
West Virginia,Monongalia,$ 711,$ 715,$ 861,"$ 1,164","$ 1,491"
West Virginia,Monroe,$ 546,$ 550,$ 676,$ 841,$ 917
West Virginia,Morgan,$ 635,$ 653,$ 744,"$ 1,019","$ 1,023"
West Virginia,Nicholas,$ 510,$ 513,$ 676,$ 918,$ 980
West Virginia,Ohio,$ 550,$ 570,$ 740,$ 952,"$ 1,134"
West Virginia,Pendleton,$ 560,$ 563,$ 676,$ 967,"$ 1,170"
West Virginia,Pleasants,$ 546,$ 550,$ 676,$ 899,$ 980
West Virginia,Pocahontas,$ 510,$ 513,$ 676,$ 967,$ 980
West Virginia,Preston,$ 711,$ 715,$ 861,"$ 1,164","$ 1,491"
West Virginia,Putnam,$ 655,$ 694,$ 907,"$ 1,177","$ 1,413"
West Virginia,Raleigh,$ 581,$ 611,$ 698,$ 960,"$ 1,192"
West Virginia,Randolph,$ 523,$ 586,$ 685,$ 852,"$ 1,005"
West Virginia,Ritchie,$ 577,$ 593,$ 676,$ 899,$ 929
West Virginia,Roane,$ 577,$ 593,$ 676,$ 917,$ 962
West Virginia,Summers,$ 510,$ 513,$ 676,$ 959,"$ 1,118"
West Virginia,Taylor,$ 537,$ 571,$ 712,$ 886,"$ 1,033"
West Virginia,Tucker,$ 577,$ 593,$ 676,$ 841,$ 980
West Virginia,Tyler,$ 482,$ 640,$ 730,$ 908,"$ 1,059"
West Virginia,Upshur,$ 576,$ 579,$ 723,$ 899,"$ 1,173"
West Virginia,Wayne,$ 553,$ 652,$ 791,"$ 1,063","$ 1,213"
West Virginia,Webster,$ 468,$ 539,$ 710,$ 883,$ 963
West Virginia,Wetzel,$ 495,$ 513,$ 676,$ 895,$ 983
West Virginia,Wirt,$ 605,$ 622,$ 745,"$ 1,003","$ 1,135"
West Virginia,Wood,$ 605,$ 622,$ 745,"$ 1,003","$ 1,135"
West Virginia,Wyoming,$ 561,$ 564,$ 694,$ 909,$ 941
Wisconsin,Adams,$ 521,$ 580,$ 765,$ 972,"$ 1,037"
Wisconsin,Ashland,$ 522,$ 560,$ 734,$ 913,"$ 1,229"
Wisconsin,Barron,$ 529,$ 557,$ 734,$ 993,"$ 1,026"
Wisconsin,Bayfield,$ 565,$ 569,$ 750,$ 933,"$ 1,017"
Wisconsin,Brown,$ 630,$ 680,$ 892,"$ 1,261","$ 1,275"
Wisconsin,Buffalo,$ 501,$ 577,$ 760,$ 971,"$ 1,043"
Wisconsin,Burnett,$ 497,$ 571,$ 753,$ 937,"$ 1,045"
Wisconsin,Calumet,$ 592,$ 619,$ 803,"$ 1,103","$ 1,107"
Wisconsin,Chippewa,$ 573,$ 659,$ 868,"$ 1,178","$ 1,354"
Wisconsin,Clark,$ 507,$ 566,$ 734,$ 985,"$ 1,017"
Wisconsin,Columbia,$ 606,$ 697,$ 919,"$ 1,306","$ 1,311"
Wisconsin,Crawford,$ 484,$ 557,$ 734,$ 913,"$ 1,146"
Wisconsin,Dane,$ 889,"$ 1,039","$ 1,211","$ 1,641","$ 1,965"
Wisconsin,Dodge,$ 538,$ 638,$ 815,"$ 1,115","$ 1,240"
Wisconsin,Door,$ 662,$ 666,$ 812,"$ 1,011","$ 1,123"
Wisconsin,Douglas,$ 654,$ 671,$ 884,"$ 1,141","$ 1,394"
Wisconsin,Dunn,$ 563,$ 614,$ 770,"$ 1,102","$ 1,149"
Wisconsin,Eau Claire,$ 573,$ 659,$ 868,"$ 1,178","$ 1,354"
Wisconsin,Florence,$ 500,$ 557,$ 734,$ 913,"$ 1,044"
Wisconsin,Fond du Lac,$ 582,$ 619,$ 801,"$ 1,073","$ 1,086"
Wisconsin,Forest,$ 484,$ 572,$ 734,$ 913,$ 995
Wisconsin,Grant,$ 573,$ 577,$ 734,$ 951,"$ 1,271"
Wisconsin,Green,$ 641,$ 652,$ 858,"$ 1,121","$ 1,171"
Wisconsin,Green Lake,$ 484,$ 590,$ 734,$ 949,"$ 1,271"
Wisconsin,Iowa,$ 655,$ 665,$ 876,"$ 1,123","$ 1,400"
Wisconsin,Iron,$ 500,$ 557,$ 734,$ 940,"$ 1,010"
Wisconsin,Jackson,$ 484,$ 572,$ 734,$ 962,"$ 1,010"
Wisconsin,Jefferson,$ 595,$ 686,$ 897,"$ 1,235","$ 1,310"
Wisconsin,Juneau,$ 536,$ 596,$ 786,"$ 1,067","$ 1,142"
Wisconsin,Kenosha,$ 694,$ 798,"$ 1,052","$ 1,365","$ 1,547"
Wisconsin,Kewaunee,$ 630,$ 680,$ 892,"$ 1,261","$ 1,275"
Wisconsin,La Crosse,$ 577,$ 673,$ 874,"$ 1,216","$ 1,513"
Wisconsin,Lafayette,$ 500,$ 588,$ 734,$ 957,"$ 1,041"
